#pdbId,resol,eff.resol
1esr,2,3.59411887523409
1nh9,2,2.68918650197940
1pzw,2,3.51758851218351
1pht,2,2.97246923930929
2f8k,2,2.02744173866923
1g1i,2,2.95541521005386
1a1j,2,2.23755425154953
1j2x,2,2.50869600741940
1hip,2,4.51087862446601
1poh,2,3.83377648535322
1vku,2,2.51201565653656
1r5q,2,2.81500402952388
1ayi,2,2.18510909079774
1hb6,2,2.13081701590519
1j55,2,2.85004947879937
1ae3,2,3.12324236498496
1ae2,2,3.17905203765788
2hpr,2,3.15262241513851
1y50,2,2.67312357976977
1nfj,2,2.89798571187133
1tig,2,2.84444707832338
1yqb,2,2.07939994578407
1mho,2,2.25264503000718
1yo5,2,2.17900698561322
1x6j,2,2.22996470820938
2f15,2,3.07218276052052
1hbk,2,3.04285091871433
1xe1,2,1.79870736023958
2gnk,2,3.31115408456366
1az5,2,2.71840840836797
1q4v,2,2.95911181823756
1j73,2,2.97842415142247
1zij,2,4.64112582639513
1zim,2,4.16046622340388
1izb,2,3.59697643055291
1ris,2,2.44516372248170
2c3g,2,3.89017637211394
6ins,2,4.33280516026282
1oow,2,2.2818380958264
1mgw,2,2.26267558831752
3tlh,2,3.31299809379240
2es9,2,2.77980995750987
2az8,2,2.74028629085455
1xer,2,2.18876351883969
1fhg,2,2.24019338508745
1p1l,2,1.72385904344875
1shd,2,3.22245078299250
1j2v,2,4.12257070009659
1w0t,2,2.74645345767500
3kvt,2,2.23889816113093
1m5i,2,3.01086952993615
1fys,2,2.37492462588708
1rgl,2,2.45192614890515
1lxi,2,3.41672492157381
1o4f,2,2.6890697717634
1aan,2,2.25000273919820
1aiu,2,2.75391397238006
1mb0,2,3.03249645480537
2cvk,2,2.53580872914204
1gxq,2,3.26116757307062
1fut,2,2.75651956885514
1uwm,2,2.8290001847271
1cri,2,3.37597136637627
1crg,2,3.59443656044685
1btn,2,3.00653738113753
1o4e,2,3.08952759837215
1o46,2,3.16305708436466
1a1x,2,2.89243828608855
1shb,2,3.29265021229090
1irw,2,4.04003135453916
1c9h,2,2.55238150482962
2cym,2,3.96195424476343
1fkg,2,2.76490578220213
1gmb,2,1.99629929983217
1he7,2,3.45892689072347
1xw4,2,2.18051280164068
1du0,2,2.48518516665518
1ei8,2,2.5869184874659
1acx,2,5.36732601003383
1b9a,2,2.95783977615764
2tir,2,2.6134482702645
1chi,2,3.9135374901576
1ox3,2,1.59132975086544
1jpc,2,2.61202461485485
1cew,2,4.01233343885345
1i4m,2,2.72494622366301
1aa2,2,3.43737473569811
1s3p,2,2.52927981976158
2apw,2,2.56516406723088
1npl,2,3.22176398307831
1by2,2,2.34878723741455
1xd6,2,3.11737960114401
1w6x,2,2.92903178030237
2c2c,2,3.5364903396898
1tgj,2,2.55101959326155
1jgg,2,4.02589437695559
1lgp,2,2.85762120444192
1l4x,2,3.08782925277878
1yhf,2,2.57125262599998
2imm,2,3.00711128945422
5lve,2,2.88287884329823
3lve,2,2.97486350796384
1kjt,2,2.91204456215423
2bti,2,2.90475346490770
1fnk,2,2.59052710750964
1z3m,2,2.89697162853963
1i0c,2,3.12175219444641
1xj2,2,2.77387751143859
1npu,2,3.06269845710032
1cs3,2,2.9195205564332
1z3p,2,2.56136954534326
1wq6,2,2.79512840859982
1uhd,2,3.06133918687716
1fiv,2,3.31835319704609
1rbc,2,3.00382286354549
1nxv,2,3.04884517683340
1mh7,2,3.18542678475574
1ae7,2,2.90731459912001
1uii,2,1.87465026193708
1e97,2,3.73591150644808
1rri,2,2.47153228232251
1h53,2,3.4435797703507
2bz8,2,3.68280947050599
1ssc,2,3.28538414938491
1ppa,2,3.35960056838260
1fkv,2,3.10483109893390
1hmk,2,3.32222288637826
1py0,2,2.7418413049368
4srn,2,3.99627069409157
1nzn,2,2.28565370646026
1h52,2,3.56183975176653
1ssa,2,4.00900543413500
1ssb,2,4.05388667068724
3srn,2,4.45205079244962
7paz,2,3.67382676917672
1huf,2,3.57477973763659
1hby,2,3.59459856393511
1b1j,2,4.35507209054102
1b1e,2,3.87482461924091
2ang,2,3.80878244471079
1zib,2,3.17221543072035
1bk9,2,2.59056117542104
3rsk,2,2.95123636287381
1eow,2,2.31586612817148
1rsm,2,2.56235522590833
1aqp,2,2.85943758696006
1rnm,2,3.15213464612141
1rnq,2,3.17497627426703
5rsa,2,3.34807459104582
6rsa,2,3.35819751987065
1f7s,2,2.72544268964868
1rny,2,3.3154858118354
1c0c,2,5.10503041181947
1ob9,2,2.86053682569294
1acf,2,3.63954122464102
1h04,2,2.89727919006914
2ftb,2,2.25337895744550
1kh8,2,2.83173724647366
1tvq,2,2.15204387370296
1yig,2,2.63523469827914
1sem,2,3.35249421417949
1gmm,2,3.01416298639137
1qg7,2,3.73278497037554
1j5u,2,2.45743428005655
5chy,2,3.29211705965541
1di4,2,3.00558872610331
1inr,2,3.08956834589209
1lsz,2,2.82704380055477
2cds,2,2.22414581976883
1hsw,2,3.09048230474056
1dkj,2,2.92021045835638
1lpi,2,3.22868291602469
2lym,2,2.90541408226635
1ps5,2,2.77147188493402
3lym,2,2.89553873660463
6lyz,2,4.05731644145671
3lyz,2,4.31885089648962
2lyz,2,4.07651814733353
4lyz,2,4.30440070366622
5lyz,2,4.31213282054396
1lyz,2,5.04341556975014
1bb7,2,2.31893460489948
1bb6,2,2.96046844793521
1lmc,2,2.70346118340862
1lmp,2,3.03855754023744
1msc,2,4.75475543198414
1bff,2,3.63734491373639
1nfo,2,3.67084671414485
1b5x,2,2.76718060725223
1e6k,2,2.98576979155394
1ge2,2,2.7969145834308
1b7p,2,3.26785617929667
1ckh,2,2.3318771832606
1ubz,2,3.09413178418696
1b7q,2,3.72551750657806
1jhc,2,2.84817602111211
1t3x,2,2.02048861089025
1u4l,2,1.92855834563418
1u4m,2,1.70491895293348
1abo,2,2.45652633425561
1q8c,2,3.82291619162090
1uz0,2,2.20035663062645
1o8p,2,2.6052294099261
1tqo,2,2.62266606731141
1jfv,2,2.77713071988365
2ifb,2,3.66387734158652
1tou,2,2.3267501385937
1tow,2,2.23840101598589
2amu,2,1.95536642409422
1gr3,2,2.70922178125504
1lpj,2,3.76018190609936
2dhq,2,2.60332463265967
2nuc,2,3.33926145892383
1a2u,2,3.48109356715223
1iul,2,3.24537884511833
1is5,2,2.66884450681895
1wlc,2,2.47742236900757
1ve0,2,2.41954216786106
1poc,2,3.67083364997448
1h1h,2,3.31404487823730
1eya,2,3.7942807145098
1rlj,2,3.04742080112997
2c02,2,2.81871222904639
1f2y,2,2.84657006869355
1f2m,2,3.06931236323895
1b68,2,2.67463061395967
1taf,2,2.36900995960983
1tn3,2,3.95631105026259
1kdc,2,3.01917262518789
1twu,2,3.02404637232639
1stb,2,3.47011486430486
1enk,2,3.67723746885298
3cbs,2,2.29384076269685
2cxc,2,3.27527977561018
1fso,2,2.71098659813461
1sfu,2,3.1010594197397
1fil,2,3.28104359597447
1y2f,2,3.36759188747685
1bvq,2,3.99365484162167
1pne,2,3.11087756463988
1q2y,2,3.09452080850251
2d28,2,3.43731437219397
1ifg,2,3.23726371695086
1p4p,2,3.07195994264275
1ekr,2,3.37109708169735
1r2i,2,3.28612947640176
1osd,2,2.62635673043840
1ety,2,3.13948717056681
1c3k,2,2.71053709457629
7ins,2,4.3532055964278
1nig,2,3.15489232041638
1yoy,2,2.35392660064342
1c3m,2,3.06528156889378
1o80,2,3.56286743195731
1etv,2,2.85716799858163
1l5z,2,2.52997870806524
1a5w,2,3.21598759946454
1lin,2,2.87302965420794
2cj6,2,2.95217741648837
1aly,2,4.23416780287779
3mba,2,2.95494914088461
2fam,2,3.03802741649461
4mba,2,3.07566450951237
1akv,2,2.88639214714461
1i1o,2,2.56660224694044
1fx1,2,4.70340335557172
1cdm,2,3.01051087100686
1rfj,2,2.93952921771258
2lhb,2,3.32465038079366
1o22,2,2.3327216009784
31bi,2,3.82470077610995
2faz,2,2.95451150352832
1ndc,2,2.17394283500538
1wrj,2,2.95282060407154
1qg5,2,3.74728475458926
1amx,2,3.15881443838509
1ibh,2,2.59120848484417
1ibd,2,3.05013418054219
1rnh,2,3.63374105911396
1ws1,2,3.10905987252888
1fia,2,3.28977146955974
1i1b,2,2.72180499223895
21bi,2,3.87221447417342
4i1b,2,3.93276308203255
1sra,2,2.46626453527434
1duo,2,3.67067905635205
1vh2,2,2.19489096349201
1dvo,2,2.56170608749792
1byr,2,3.37140637998275
1bys,2,3.39191028895514
1ly1,2,2.05561916337584
1lhs,2,3.63473488852663
1lht,2,3.04208440565798
1azi,2,3.80193874779533
1yma,2,4.26830160066736
1ymc,2,4.19786533334312
1mbn,2,4.72291920612882
2lh2,2,2.80806412132248
1mbi,2,2.86516000324526
2lh3,2,2.92001436445972
2lh5,2,2.80268438566309
1lh3,2,3.01943473359943
1lh1,2,2.85891312590473
2lh1,2,2.78559923809730
2lh6,2,2.92255375688122
1lh2,2,2.9084935773173
1lh5,2,2.89543493325599
5mbn,2,3.06839356586745
2lh7,2,2.82600674044914
1lh6,2,3.13345560956814
4mbn,2,3.15074425375479
1lh7,2,3.01249678138670
1vxa,2,4.04397858431716
1spe,2,3.90762947588413
1vxb,2,4.96139122410818
1iwq,2,2.95850358786276
1iob,2,4.09606842915278
2i1b,2,3.57122544543442
1z7c,2,3.97273316806439
1eso,2,3.2136987093024
1mlf,2,3.12700701351955
1mlg,2,3.56234562506801
1mlh,2,3.18179374876817
2mgb,2,3.37341554859543
1ch3,2,3.02920441561013
1cp0,2,3.32484774940434
1mln,2,3.38779463575423
1mlr,2,3.36705550255051
1mlq,2,3.29370333365749
1mlj,2,3.40860738768577
2mgk,2,3.48316980948035
1mod,2,3.60120252519530
2mgj,2,3.7009392268126
2mgi,2,3.57233621272586
1moc,2,3.67205982753539
2mgh,2,3.46098069277442
2mgl,2,3.66426930123072
1etw,2,2.78635739206701
1gob,2,3.67653638590165
2tn4,2,3.01789965751313
1t9o,2,2.19585730342397
1txj,2,2.41308260871732
1goc,2,4.12594983253799
1i05,2,2.60417794512007
1j85,2,3.42274939394177
1yh2,2,2.69321518439869
2e2c,2,3.27112558570628
1esl,2,2.63804637035318
1yp7,2,3.14590776762311
1zne,2,3.53241431484186
1jj9,2,3.10305684680176
1dy3,2,2.73442923624759
1t4a,2,2.65078688018706
1dg8,2,3.18124442048009
1dg5,2,2.94567372826162
1rfe,2,2.49053212808729
1eh7,2,2.35545986488595
1a85,2,3.14856612959666
1a86,2,3.13544396005647
1wgb,2,2.90262533496617
1rg7,2,3.5825620837054
1bv1,2,2.76587006365501
1cm1,2,2.76178209605672
1rx1,2,3.41180276267184
1rx6,2,3.46300067605043
1u9b,2,3.38292336640014
1i04,2,3.10081094139460
1hyb,2,2.31715700991154
2g2d,2,1.64796975241537
2g6b,2,2.33754082650223
4tnc,2,3.6161926589855
1p2t,2,2.44068985368849
1p2u,2,2.68038950943318
1u9a,2,3.11733519188028
1ioz,2,3.08825336881476
5tnc,2,3.60270689214395
1s21,2,2.51566196790435
190l,2,3.14253339904349
1c60,2,2.15280638861129
1c6d,2,2.35060249811684
1c6f,2,2.19590285932986
1c61,2,2.25497797855487
1c64,2,2.41430799122679
1c6c,2,2.72178021578919
227l,2,2.8414998297813
142l,2,2.71474828668666
1c63,2,2.93730781230316
1c65,2,2.81243014726785
2l78,2,2.84614526147634
1l85,2,3.2427026558903
141l,2,2.40860229400213
1li2,2,2.75925191599421
1lyi,2,2.59026583326166
143l,2,2.84083283096465
1c6t,2,2.90016958931573
147l,2,2.91715201048218
1li6,2,3.120048600361
1l81,2,2.88570169466895
1l95,2,3.0485336883022
1tla,2,3.06579273400703
1d3n,2,3.22278478449105
145l,2,2.95104862103717
1l96,2,2.99023737753595
1qsr,2,3.13966055645497
1sn8,2,2.24985038891261
2af9,2,2.54472584656489
253l,2,2.81591838308754
1rl6,2,2.87785423438058
1qtz,2,2.94639675646803
152l,2,3.21868384565917
1lyd,2,3.46043097423015
1wrz,2,3.20169079324488
1huw,2,2.85287337133232
1l4y,2,2.95922593066029
1vbs,2,2.74210418561504
1eh6,2,2.49780633572419
1kuv,2,3.48294291440836
1zvq,2,2.47218895084028
721p,2,3.39602329576720
1ge5,2,2.49563189991509
1cwm,2,2.6553556054289
1b8y,2,3.08225552072584
1wv9,2,3.93356120288063
1m8g,2,2.14790693091327
1yzk,2,1.98561491755258
1ftg,2,3.21851673184561
1flv,2,3.62203917611104
1dy2,2,2.88566116516377
1yzg,2,3.19452516754474
1ym9,2,1.85831738800675
1txy,2,3.43632587036338
1czu,2,1.88186156540797
3rab,2,2.58539210843191
4q21,2,3.60904042819606
1xtq,2,3.08108886977968
1ys0,2,2.79711117343646
2bl1,2,2.69431304175293
1awp,2,3.19821981008255
1l8j,2,3.08629099002522
2ew1,2,3.55392778393859
1mvl,2,2.81429850046437
1rcd,2,2.69719529315987
1rci,2,3.12740030666159
1zj6,2,2.73177535214826
1fcg,2,2.95600756991275
1spv,2,2.98345021997524
1sph,2,3.34913772285709
1lki,2,2.95038790726954
1aaz,2,2.6348754465707
1qoi,2,2.88537425678018
1mq9,2,2.52088678333984
1rkb,2,2.76598135955249
2cy2,2,3.34567016830932
2prd,2,2.93374523386941
1j00,2,3.06777082092890
1yfw,2,2.56792451188053
1yfx,2,3.01305290871309
1lhn,2,3.11087529830387
1jyj,2,3.04586270143701
1jeo,2,2.31709566489519
1gcs,2,3.52168882592906
1g2f,2,3.32727234789811
1t8a,2,3.15028095198791
1rbp,2,3.16996258764204
1c6o,2,2.34938417576594
1v2g,2,2.83813392461622
1lho,2,2.62401707282162
2atz,2,3.13527752479925
1fbs,2,2.98153015097184
1fn0,2,3.42678042168583
1fbu,2,2.66257845490216
1fbq,2,2.97882031830967
1xyn,2,3.08078630969269
1t9f,2,3.49013997342228
1dpf,2,2.34025490015908
1fjl,2,3.11674183232610
1q0a,2,2.36906836006482
1cdy,2,4.58857787425099
1t4m,2,1.93678349766573
1s7f,2,3.02730541357981
1m7b,2,2.79082255584622
1cws,2,2.70224015866577
1uvc,2,3.48927851823811
2cvj,2,2.77917171195698
2cu6,2,2.28428973984371
1euo,2,3.26247179060505
1v76,2,2.40458996222477
1zon,2,3.35099554669286
1bk1,2,2.32007378348362
1mk1,2,2.38887263568165
1u1k,2,2.55717576592191
1u1m,2,2.53491636593752
1u1o,2,2.50302554119045
1u1l,2,2.7657851664415
1umh,2,2.69515406384344
1s6c,2,2.74917652500477
1ipc,2,2.91811810430103
1ln0,2,2.92863704652217
1pi1,2,2.33723683047365
2cxd,2,2.25898412699756
1a64,2,3.61900348217370
1drf,2,4.26516592120438
1gky,2,2.65161462707338
1rgp,2,3.65563101564177
1jlm,2,3.3480899942359
1hjl,2,2.89995036921536
1a2j,2,2.51306676466620
1vqt,2,2.46588399727479
2fiu,2,2.28254976820715
1rsn,2,2.20064943962284
1cdc,2,3.06978850652906
1jyq,2,2.52665638386979
1jjv,2,3.04278392624097
1wq9,2,3.21077632245173
1utu,2,3.51663561734664
4ukd,2,2.641358280877
1ipb,2,2.86765674775481
1b6p,2,2.23503489554579
2ai7,2,2.83558703017981
1v74,2,2.08728516904682
2amh,2,2.05056050370361
1v9h,2,2.85259093724819
1c8s,2,4.25445303112112
1dmp,2,3.62429808549366
1z4p,2,2.74039147195444
1pbv,2,2.23114065770622
1byo,2,3.43929512235508
1rl8,2,3.45246457756795
1ody,2,3.85624220597424
1k6v,2,2.02638481307761
1hvj,2,2.27298443037300
1wbm,2,1.97168587942900
1npw,2,2.37265290481420
1npa,2,2.39555984078027
1hpx,2,2.2823579753354
1wbk,2,2.06079594755034
1hsg,2,2.84599247034019
7upj,2,2.81873196968347
1msn,2,1.77568256020035
1mrw,2,2.12244124599088
1npv,2,2.44612278694935
1msm,2,2.04898740644712
1ajv,2,2.55185551085831
1ec2,2,1.9282658008929
1mrx,2,1.87952749530842
1bv7,2,3.250720475541
1htg,2,2.68172677819813
1ajx,2,2.98530428884917
1bv9,2,3.45906572384644
1odx,2,3.54543773614593
2hpe,2,3.36036876435555
1axa,2,3.53755566797464
1a30,2,2.40112456072954
1hiv,2,3.09563936717417
1gbj,2,2.27667498593875
1fzv,2,3.34323395471931
1p01,2,2.55528219610755
5hvp,2,3.06282743694437
2fm9,2,2.30361873382219
1r23,2,2.44400307732196
2b0c,2,2.64070472005997
1g79,2,3.29886954930113
1p02,2,2.8360631185185
1z77,2,2.06289771380978
1l5b,2,4.24010214516011
1bft,2,3.75324879444583
1qde,2,3.03376621021251
4aig,2,2.71726917965189
1iag,2,3.40443313140305
1kj7,2,2.4811522086494
2ga1,2,1.27718841546706
1mzw,2,2.45790014748020
4cd2,2,3.58879330175545
1f7a,2,2.74735347392871
1kjg,2,2.30737850742611
1mt9,2,2.8708407261663
1tsq,2,2.6484058624176
1kjh,2,2.51871128492932
1i55,2,2.82083300757997
1kjf,2,2.75611205433929
1nsj,2,3.40956004625276
1cfb,2,1.81465833152220
1e26,2,3.51735696839426
1gnk,2,3.24616628323268
1jv6,2,2.79942377385345
1rgc,2,3.00210018820094
2aad,2,3.05242408022256
1b2m,2,2.77773382076522
1w77,2,3.98409220475961
1h2f,2,2.47079128041400
1mrs,2,2.46565344907872
1wd5,2,2.64497163220103
1oa7,2,2.7271422879881
1oa9,2,3.18145941187241
2a48,2,3.13283463918699
1a09,2,2.45182519408156
1e2e,2,2.90674354864522
1uy9,2,2.67096619235248
1uyg,2,2.83164968071183
1uyc,2,2.97816004990530
1uye,2,2.8816326462909
1uyf,2,2.77818183134766
1yul,2,2.80907278983003
2fua,2,2.8781663164204
1r7l,2,3.22792503772575
1u5p,2,1.66394475791733
1row,2,2.95251177300668
1ppd,2,3.04446793574366
1ulx,2,2.40061999365629
1a7x,2,2.67260769798276
1eym,2,3.15213723552132
1rei,2,4.27297267700394
1qz4,2,2.46629775837500
1khp,2,2.88748610175014
1io2,2,2.85945555517120
1wcz,2,3.01596141651498
4cla,2,2.30359237270208
1vid,2,3.01053297130856
1am1,2,3.28290845877365
1b8c,2,3.20239780345896
1kg8,2,3.23025889402921
1mgy,2,2.65027560001184
1cpm,2,3.23697734571934
1gov,2,2.68494375636724
1goy,2,2.71066575659055
2apt,2,2.76864522036923
1h1d,2,2.8323669845609
1i6p,2,2.44003683460636
1dvp,2,3.41550977875224
1bhd,2,3.15331345814329
1aim,2,2.25838152028135
1ewl,2,2.60023448833038
1f2c,2,2.22402270895962
1ewm,2,2.44643026817164
2bdl,2,2.17374550500047
1sur,2,2.85122216123088
1xio,2,1.84519570946089
1meg,2,3.19463266109102
1vkw,2,2.35366809384769
1kea,2,2.80551333849243
2arv,2,3.4575295706097
1vc1,2,3.44414717871571
1dkz,2,2.37062121348191
1a7q,2,2.94661278953554
1zrm,2,2.81023076866589
1a7o,2,3.35968399671644
1ix3,2,2.66018901126224
1mw7,2,3.27134348488133
2cmk,2,3.33062260738735
1xw8,2,3.23113245908688
1e2x,2,2.47462896982468
2fdr,2,2.54538787073869
1bol,2,3.01344106692755
2rsp,2,2.89365639679247
1emg,2,2.93938058064993
1pts,2,3.40986621859264
1o3a,2,2.52924709750087
1tyn,2,2.57824898760191
1k1n,2,2.42296725985034
1jir,2,2.64900977333948
1k1o,2,2.51345719746889
1v2k,2,2.66677717348389
1eb2,2,2.77931932323626
1gbt,2,3.16627369585726
1j15,2,2.44166666513586
1j17,2,2.70942863781762
1emj,2,2.29761782447941
1og1,2,2.83365868591753
1dkx,2,3.09950166869039
1kpa,2,2.55870404719244
1kpb,2,2.50481773014886
1av5,2,3.61108618261345
2g16,2,1.92113632518475
1z1p,2,3.06911202780411
1ct5,2,2.57036424179481
1uj5,2,2.33960230913907
1btz,2,2.45680056392406
1a8v,2,3.38312741494466
1yoz,2,3.36435115085576
1srf,2,3.55565546357746
1bm7,2,2.86218246767858
1bmz,2,3.12203241337069
1qxt,2,1.99686881117635
1q7s,2,2.80674216135892
1dvq,2,1.94196881660949
1dvs,2,2.12580098614877
1dvx,2,2.21840198978661
1qy3,2,1.96493085225348
1dst,2,3.59528056844876
1iii,2,2.13186346284863
1p9q,2,3.04190342073425
1aol,2,3.06339345417704
2fiv,2,3.45384504861857
1j1t,2,2.5564713713224
1xcj,2,3.62324696095889
1xcl,2,3.69131051782266
1iau,2,3.59582401664042
1x42,2,2.93649712800195
1sh6,2,3.93044784530987
1m49,2,2.71195580066505
1pt0,2,2.79320151458789
1h9p,2,2.95095890898235
1ij8,2,3.08478938372084
1z5p,2,2.33755149497426
1xvh,2,2.11863541954221
1tha,2,3.52524109480791
2rox,2,3.64819938205533
1i4p,2,3.40669433624108
1swt,2,3.10810942597797
2cha,2,3.99370358897987
1sko,2,3.78298863978602
1wr2,2,2.61293831501068
1r6m,2,3.10265023502219
1ksk,2,2.8168016912189
1pob,2,3.73745982634250
1ghb,2,3.79078684572661
1op0,2,2.56811698053751
1qgs,2,2.76589568254658
1tl2,2,2.43474733198719
1qb8,2,2.29923834114083
1uns,2,3.13671497005253
1h7q,2,3.01609497289718
1g3q,2,2.06627100927575
2fda,2,2.66259950574489
2cna,2,5.10604109869002
1scr,2,2.41067005156555
1con,2,2.92593461172926
1dq5,2,3.11889808164651
1eem,2,4.10100675305377
1ohq,2,2.86701369956599
1za0,2,2.19392243050046
1zh2,2,3.04299460150284
1v13,2,3.57859997326660
1ste,2,2.93939294595434
1bm9,2,3.44518301524964
2ad1,2,3.43252659028571
1d9c,2,2.92877338850394
1pqf,2,2.61641635848044
1lte,2,2.798938493406
2bsx,2,3.98139666379869
1iz4,2,3.39018374686897
1ji0,2,3.31514028546906
1eat,2,3.00002980755184
2fo9,2,2.5960784892895
1eau,2,3.10939262798934
2fod,2,2.80365657001745
2foc,2,2.71130836892735
2btn,2,2.87049758065838
1x7r,2,2.71175326129025
1gua,2,2.74998722078317
1jwi,2,3.01131052191771
1due,2,3.13959149608223
1dua,2,3.25730452137978
1tq9,2,3.43856032517134
1sd4,2,3.03851282722489
1gsl,2,2.74528303749555
1led,2,2.74321349631063
1lec,2,2.81698748178854
1jq8,2,3.29709575663017
1byf,2,2.67640093873340
1jb2,2,3.11683936155982
1p5x,2,2.87246845641083
1p6d,2,3.04560758091174
1sqa,2,3.15218799009608
1zv5,2,2.49329981487262
1urq,2,1.88934374567524
1dck,2,2.74599444690410
1ma3,2,2.74617133890640
1ahc,2,2.77067077102238
1mrh,2,3.79287313737368
1afu,2,2.92661053170512
1eos,2,2.83640778436754
1i37,2,3.72785212641147
1u1b,2,2.96405722068656
1b6v,2,3.6923069947205
1fx9,2,3.73968206715441
1do6,2,2.61201089077654
1vja,2,2.94455256736178
1i38,2,3.60301765851782
2arp,2,3.59754881112527
1jul,2,2.92201771696608
1a53,2,3.05545478902922
1igs,2,3.20791085391579
1ztd,2,2.45677171781614
1tw4,2,2.39177980732581
1h8x,2,2.94817522727617
1f9q,2,3.59951707024355
5csm,2,2.69679172553921
1if2,2,1.90972045748969
1ogx,2,3.30338886981308
1qds,2,2.13478973755011
1vc8,2,2.43854527656704
2f5n,2,2.95917710824895
1bz8,2,3.85494660112769
1ppe,2,2.93845367032201
2c4x,2,2.21153293367206
1qyu,2,2.56834161363539
1kyd,2,2.65641461548432
1coz,2,2.53088191303649
1xb8,2,2.85266131919645
2dnj,2,2.52937430657682
1wcx,2,3.00172640827313
1dtj,2,3.65567195017295
1j3m,2,3.51665493458249
2try,2,3.85533680985885
2f5p,2,2.67956242302474
1x25,2,2.15394646396896
1ky6,2,2.79526071813153
1vin,2,2.59991338249355
1f9r,2,3.53062339932511
1qi7,2,2.53111198352815
1rte,2,2.69452596232095
1hb8,2,2.25553479615286
1jvl,2,2.18629696421002
1hec,2,3.17732629393797
1hea,2,3.30905389374679
1es6,2,3.12398299037003
1rxz,2,3.87252693775363
1e3v,2,3.05551734812243
1hed,2,3.20894427895485
1heb,2,3.29172168287673
1n4l,2,3.30691036228893
1t74,2,2.55386931781336
1rcp,2,2.95559681596530
1lje,2,3.07264182760754
1lji,2,3.09442960079255
1lj3,2,3.15521546907946
1ljj,2,3.17963829800277
1uco,2,3.72576646095197
4yas,2,2.27927711956797
1cnw,2,2.91171554059053
1fql,2,3.08391087120873
3ca2,2,3.08286175680736
1ca2,2,3.02247494319638
1fqm,2,3.05339615008807
1hug,2,2.9443458837804
1crm,2,2.99199424649649
2cab,2,3.00528964925156
1i6j,2,3.0360707857608
3dni,2,3.03470464378547
1kcm,2,3.19331297409224
1f2l,2,4.00304066112125
1l2d,2,2.46833579147989
1y4y,2,2.12408144688040
1avn,2,2.98320016713642
1h4n,2,2.21784304365588
1zsb,2,2.73926683855295
1fqn,2,3.18781273309718
2abe,2,2.83455329583448
1hw3,2,2.99694831366799
1djc,2,3.50165250304978
1kge,2,3.06746602909426
3blm,2,3.32474212551914
1a8p,2,3.20115590998657
2ev5,2,2.53976659137680
1jxm,2,2.82953813565523
1ifs,2,2.96095126787747
1teu,2,2.53530188735947
1tbt,2,2.38985508574079
1teq,2,2.59603358237500
1tb0,2,2.63087859686847
1ugb,2,2.34091609209586
1te3,2,2.62267413689435
1t9n,2,2.75109445693331
1if5,2,2.81574667524511
1ze8,2,2.84260197915939
1i90,2,2.79997775574769
1i91,2,3.01661699368625
1azm,2,3.1143094396145
1if9,2,2.89472088372517
1fqr,2,3.50197351204248
1ugd,2,2.56450090163311
1ugf,2,2.61348577818331
1ugc,2,2.71926844735787
1uga,2,2.56881349854996
1zcu,2,2.75651574832889
1fvi,2,3.45120649363709
1pye,2,2.97769486423766
2d05,2,2.58025024603409
1puj,2,2.81589218748996
1rwn,2,3.01414330643057
1iyp,2,2.80368179122053
1esz,2,3.172331865934
1xwy,2,2.9723176231164
1czm,2,3.34700123471657
1bzm,2,3.49466014187169
1y6o,2,2.55723008856215
1j1s,2,2.98571168185953
1xba,2,2.9140035716371
1skf,2,3.3081790594672
1c23,2,3.06844234223709
2bv1,2,2.13895851781583
1evg,2,2.76311120782724
1arc,2,2.54371439468753
1esu,2,3.09029619983381
1lhy,2,2.40636742115697
1axb,2,2.43042458419899
2gal,2,3.40272623158631
1hg2,2,3.55484721133949
1hf8,2,3.47008057937721
1hfa,2,3.5807636138895
1hg5,2,3.60029223508665
3mat,2,3.39757067478506
2a72,2,2.15149783727414
1bdb,2,2.70747594656932
1c8y,2,2.74270111926801
1ouv,2,3.15581612790058
1c8x,2,3.49970661224868
1q2p,2,2.44284974646098
5gal,2,3.6837129485763
1tqi,2,2.72084152814694
1nvq,2,2.90463612374921
1wzu,2,2.49377503419094
1dui,2,3.46267751053393
1lqo,2,2.59789990193651
1xbc,2,2.71076456504454
1a78,2,3.55541843555529
2bgm,2,3.7871195696239
2fs2,2,3.22350827079331
2b4l,2,2.74685367250791
1yze,2,4.09272182238573
1jea,2,2.85585855337966
2f93,2,1.74035527865703
1r78,2,2.79714522081696
1qpe,2,2.76104856680818
1v9o,2,2.82633189578835
2br1,2,3.0250699004266
1yvi,2,2.37765524438943
1drk,2,2.39667264072203
4mat,2,3.91138968604105
1qpd,2,2.68606578336281
1eg4,2,3.13523171714550
2ai1,2,2.64463402405312
1nkz,2,3.63581396841742
1wkj,2,2.33375237567156
1iuo,2,2.28815741009680
1i7p,2,2.40899320001599
1avt,2,3.06455985941889
1kr1,2,2.61152776316334
1aq1,2,3.17121553682208
1fy7,2,3.19821282101709
1sca,2,3.56103139643615
1ik6,2,3.13730494285635
2tdt,2,3.30376501136226
3tdt,2,3.05007316756757
1kgq,2,3.28515086386245
1af7,2,3.41206139451412
1md0,2,2.62361428370695
1mgp,2,2.48775651576502
1yxv,2,2.39369780741145
1ywv,2,2.53548473943565
1yxx,2,2.68993021624061
1yxt,2,3.00137291333013
1b6z,2,3.08197943971297
2plc,2,3.08548159094901
1st2,2,3.01206933279437
1ltv,2,2.79638337978889
